Marital status,Application mode,Application order,Course,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Target,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1,1,1,9238,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,123.0,115.0,19,0,6,10,4,10.25,0,0,6,8,6,10.714285714285714,0
1,17,1,9853,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,128.0,128.4,20,0,6,10,5,13.2,0,0,6,12,5,12.833333333333334,0
1,1,1,8014,1,1,38,19,6,0,0,1,0,1,GraduateANDEnrolled,132.6133137432188,112.8,23,0,6,6,6,14.166666666666666,0,0,6,6,6,12.5,0
1,43,1,9500,1,1,29,38,90,1,0,1,0,1,GraduateANDEnrolled,148.0,131.0,22,0,6,8,4,14.575,0,0,6,8,4,14.575,0
1,17,2,9254,1,1,19,19,7,1,0,1,0,1,Dropout,130.0,121.6,18,0,6,9,1,10.0,0,0,6,6,0,10.230205722716985,0
1,1,4,9238,1,1,19,38,9,0,0,1,0,1,GraduateANDEnrolled,118.0,110.0,18,0,6,7,6,12.285714285714286,0,0,6,8,6,11.428571428571429,0
1,39,1,8014,1,1,38,38,9,0,0,1,0,1,GraduateANDEnrolled,120.0,148.5,31,0,6,6,6,14.0,0,0,6,6,6,12.333333333333334,0
1,17,4,9773,1,1,38,19,9,0,0,1,0,0,Dropout,119.0,118.3,19,0,6,8,4,11.25,0,0,6,0,0,10.230205722716985,0
1,1,1,9238,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,138.0,135.9,19,0,6,11,5,11.6,0,0,6,11,6,11.666666666666666,0
1,17,1,8014,1,1,19,37,4,0,0,1,0,0,Dropout,127.0,115.8,24,0,6,12,1,12.0,0,0,6,12,0,10.230205722716985,0
1,1,1,9500,1,1,38,19,3,0,0,1,0,0,GraduateANDEnrolled,134.0,121.2,19,0,7,10,7,13.47,0,0,8,8,8,13.32625,0
1,17,4,9147,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,133.0,136.2,19,0,5,6,5,12.4,0,0,5,5,5,12.8,0
1,39,1,9670,1,1,37,37,9,1,0,0,0,0,Dropout,133.1,100.2,26,0,6,9,3,11.75,0,0,6,11,4,11.5,0
1,1,1,171,1,41,37,37,9,1,0,0,1,0,Dropout,132.6133137432188,152.7,27,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,4,9238,1,1,19,19,4,1,0,1,0,0,GraduateANDEnrolled,129.0,123.1,19,0,6,7,6,12.0,0,0,6,7,6,12.428571428571429,0
2,39,1,9085,1,1,19,19,1,0,0,1,0,0,Dropout,120.0,130.0,29,0,5,8,5,15.333333333333334,0,0,5,6,5,15.4,0
1,1,6,9500,1,1,1,38,4,1,0,1,0,1,GraduateANDEnrolled,141.0,125.0,18,0,8,8,8,12.32,0,0,8,8,8,12.32,0
1,1,1,9500,1,1,1,19,9,1,0,1,0,0,GraduateANDEnrolled,118.0,113.1,19,0,7,7,7,13.79857142857143,0,0,8,8,8,14.75625,0
1,1,5,9773,1,1,38,1,4,1,0,1,0,0,GraduateANDEnrolled,127.0,121.1,18,0,6,6,6,13.166666666666666,0,0,6,6,6,12.5,0
1,1,1,9147,1,1,1,38,3,0,0,1,0,1,GraduateANDEnrolled,132.6133137432188,126.97811934900544,18,0,5,6,5,16.333333333333332,0,0,5,5,5,15.4,0
1,42,1,171,1,1,1,1,1,1,0,1,0,0,Dropout,132.0,132.0,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,4,9500,1,1,4,4,4,1,0,1,0,0,GraduateANDEnrolled,133.0,130.7,19,0,7,7,7,14.757142857142856,0,0,8,9,8,15.366666666666667,0
1,17,4,9254,1,1,1,1,4,1,0,1,0,0,Dropout,124.0,122.3,19,0,6,7,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0
1,1,1,9670,1,1,3,38,2,1,0,1,0,0,GraduateANDEnrolled,143.0,144.1,19,0,6,7,5,12.6,0,0,6,10,5,12.375,0
1,1,1,9773,1,1,1,19,9,0,0,1,0,0,GraduateANDEnrolled,128.0,118.2,19,0,6,6,6,11.666666666666666,0,0,6,6,6,11.5,0
1,1,1,9238,1,1,19,38,5,0,0,1,0,1,GraduateANDEnrolled,138.0,133.5,19,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0
1,1,5,9500,1,1,37,37,7,1,0,0,0,0,Dropout,144.0,126.8,18,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,1,4,9773,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,122.0,121.0,20,0,6,7,6,13.571428571428571,0,0,6,6,6,13.333333333333334,0
1,17,1,9254,1,1,19,19,3,0,0,1,0,0,GraduateANDEnrolled,111.0,117.7,20,0,6,8,5,10.8,0,0,6,9,4,11.5,0
1,1,1,9085,1,1,38,37,1,1,0,1,0,0,GraduateANDEnrolled,133.1,115.0,21,0,5,8,3,11.333333333333334,0,0,5,8,3,13.333333333333334,0
2,1,1,9991,2,1,37,37,6,0,0,1,0,0,Dropout,120.0,129.2,31,0,10,16,5,11.4,0,0,10,10,6,12.833333333333334,0
1,1,1,9556,1,1,37,38,7,0,0,1,0,1,GraduateANDEnrolled,135.0,125.8,20,0,7,14,7,10.642857142857142,0,0,8,8,8,11.55,0
1,17,5,9670,1,1,19,30,7,1,0,1,0,1,GraduateANDEnrolled,125.0,118.4,19,0,5,8,3,10.5,0,0,5,6,4,11.75,0
1,1,1,9500,1,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,147.0,142.0,18,0,7,7,6,14.65,0,0,7,7,6,14.65,0
1,17,3,9500,1,1,19,37,7,1,0,1,0,1,GraduateANDEnrolled,137.0,126.7,19,0,7,7,7,13.714285714285714,0,0,8,11,8,14.863636363636363,0
1,43,1,9238,1,1,34,34,0,0,0,1,0,0,GraduateANDEnrolled,117.0,109.3,30,0,6,8,4,12.266666666666667,0,0,6,14,4,12.071428571428571,0
1,17,1,9238,1,1,37,19,9,1,0,1,0,0,GraduateANDEnrolled,126.0,116.9,21,0,6,11,6,10.375,0,0,6,12,3,11.666666666666666,0
1,18,1,9147,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,128.0,121.7,19,0,5,8,5,11.0,0,0,5,6,5,15.4,0
1,1,6,9147,1,1,1,37,4,1,0,1,0,0,GraduateANDEnrolled,115.0,117.1,22,0,5,5,5,13.8,0,0,5,5,5,13.0,0
1,1,1,9773,1,1,1,38,4,0,0,1,0,1,GraduateANDEnrolled,121.0,114.4,18,0,6,6,6,12.666666666666666,0,0,6,6,6,12.833333333333334,0
1,17,1,9238,1,1,3,1,3,1,0,1,0,0,GraduateANDEnrolled,134.0,133.0,18,0,6,8,6,11.75,0,0,6,10,5,12.0,0
1,1,3,9500,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,126.0,118.8,19,0,8,8,7,12.785714285714286,0,0,8,8,7,12.785714285714286,0
1,1,1,9130,1,1,3,1,2,1,0,1,0,0,GraduateANDEnrolled,151.0,151.0,18,0,6,11,6,14.444444444444445,0,0,6,6,6,13.333333333333334,0
1,1,6,9500,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,122.0,119.6,21,0,7,8,6,13.25,0,0,8,8,8,13.8375,0
1,17,1,9500,1,1,2,38,2,1,0,1,0,0,GraduateANDEnrolled,141.0,135.4,18,0,7,9,7,12.50625,0,0,8,15,5,13.2,0
1,1,1,171,1,1,1,40,4,1,0,1,0,0,GraduateANDEnrolled,138.0,149.9,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9085,1,1,38,37,9,1,0,1,0,0,GraduateANDEnrolled,133.0,120.1,18,0,5,8,4,12.75,0,0,5,10,4,11.75,0
1,39,1,9085,3,1,2,3,4,1,0,1,0,0,GraduateANDEnrolled,150.0,126.97811934900544,25,0,6,7,6,16.857142857142858,0,0,6,6,6,16.5,0
1,1,1,9773,1,1,19,19,4,0,0,1,0,0,GraduateANDEnrolled,136.0,126.2,19,0,6,6,6,13.166666666666666,0,0,6,6,6,15.0,0
1,1,1,9853,1,1,19,38,2,1,0,1,0,1,GraduateANDEnrolled,129.0,126.9,19,0,6,9,5,12.2,0,0,6,10,4,11.5,0
1,39,1,9085,1,1,19,1,9,1,0,1,0,0,GraduateANDEnrolled,128.0,157.4,26,0,6,7,6,16.5,0,0,6,8,6,14.285714285714286,0
1,17,2,9147,1,1,1,19,4,1,0,1,0,0,GraduateANDEnrolled,131.0,120.2,21,0,5,10,4,11.75,0,0,5,6,5,11.6,0
1,1,1,9147,1,1,38,38,2,0,0,1,0,0,Dropout,130.0,124.8,19,0,5,14,1,11.0,0,0,5,6,0,10.230205722716985,0
1,17,1,9500,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,150.0,130.3,19,0,8,8,7,15.114285714285714,0,0,8,8,7,15.114285714285714,0
1,1,1,9238,1,1,37,38,9,1,0,1,0,1,GraduateANDEnrolled,132.6133137432188,152.4,18,0,6,8,6,15.5,0,0,6,7,6,14.285714285714286,0
2,43,1,9991,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,133.1,113.5,32,0,10,12,7,11.142857142857142,0,0,10,10,8,12.0,0
1,1,1,9238,1,1,3,1,5,0,0,1,0,1,GraduateANDEnrolled,126.0,125.7,18,0,6,6,6,11.333333333333334,0,0,6,8,6,11.333333333333334,0
1,1,5,9500,1,1,1,1,3,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,102.4,20,0,7,9,5,12.04,0,0,7,9,6,11.77142857142857,0
1,17,3,9147,1,1,38,19,7,0,0,1,0,0,GraduateANDEnrolled,125.0,125.7,20,0,5,7,5,11.166666666666666,0,0,5,9,4,10.75,0
4,39,1,9670,1,1,37,37,4,0,0,1,0,1,GraduateANDEnrolled,132.6133137432188,120.0,23,0,5,6,5,10.6,0,0,5,7,4,10.75,0
1,1,1,9130,1,1,1,1,9,1,0,1,0,0,GraduateANDEnrolled,117.0,109.3,20,0,5,10,4,12.5,0,0,5,12,2,13.0,0
1,1,1,171,1,1,3,1,4,1,0,0,0,0,Dropout,159.0,126.97811934900544,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9773,1,1,2,1,123,0,0,1,0,1,GraduateANDEnrolled,132.6133137432188,155.7,18,0,6,6,6,15.666666666666666,0,0,6,6,6,13.833333333333334,0
1,1,1,171,1,1,3,3,2,1,0,1,0,0,GraduateANDEnrolled,156.0,147.7,21,0,6,12,4,15.333333333333334,0,0,6,15,11,15.0,0
1,1,5,9500,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,125.0,115.6,18,0,7,9,6,12.183333333333332,0,0,7,9,6,11.783333333333331,0
1,1,2,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,130.0,117.8,18,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0
1,43,1,9003,1,1,1,38,4,1,0,1,0,0,GraduateANDEnrolled,125.0,125.0,21,0,6,8,9,12.0,0,0,6,8,8,11.25,0
1,1,1,9147,1,1,19,19,5,1,0,1,0,0,Dropout,127.0,129.8,22,0,5,8,3,10.333333333333334,0,0,5,11,2,10.0,0
1,17,1,9254,1,1,1,1,4,1,0,1,1,0,GraduateANDEnrolled,121.0,123.1,21,0,6,11,6,11.166666666666666,0,0,6,14,3,14.666666666666666,0
1,43,1,9070,1,1,19,19,9,1,0,1,1,1,GraduateANDEnrolled,135.0,122.8,20,0,6,8,3,11.0,0,0,6,8,2,11.333333333333334,0
1,1,2,171,1,1,38,19,9,1,0,1,1,1,GraduateANDEnrolled,125.0,117.3,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9254,1,41,1,1,9,1,0,1,0,1,GraduateANDEnrolled,138.0,126.5,20,0,6,7,6,12.857142857142858,0,0,6,8,5,11.8,0
1,1,4,9500,1,1,19,38,9,1,0,1,0,0,GraduateANDEnrolled,136.0,123.0,19,0,8,8,7,14.328571428571427,0,0,8,8,7,14.328571428571427,0
1,1,1,9238,1,1,1,38,5,0,0,1,0,1,GraduateANDEnrolled,142.0,127.7,20,0,6,7,6,15.0,0,0,6,6,6,16.333333333333332,0
1,1,1,9085,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,129.0,117.5,19,0,5,9,5,13.6,0,0,5,5,5,12.4,0
1,1,1,9085,1,1,1,1,2,1,0,1,0,1,GraduateANDEnrolled,134.0,128.4,18,0,5,12,5,12.857142857142858,0,0,5,8,4,13.25,0
1,17,2,9853,1,1,3,1,2,1,0,1,0,0,Dropout,123.0,124.1,18,0,6,7,2,14.5,0,0,6,6,1,10.0,0
1,39,1,9991,1,1,19,38,9,0,1,1,0,0,Dropout,150.0,140.9,24,0,5,7,3,10.666666666666666,0,0,5,7,3,10.5,0
1,1,1,9254,1,1,1,1,4,0,0,0,0,1,Dropout,129.0,126.2,21,0,6,7,6,13.428571428571429,0,0,6,8,6,11.333333333333334,0
1,1,3,9500,1,1,1,37,8,1,0,1,1,1,GraduateANDEnrolled,134.0,120.5,18,0,7,12,7,11.716666666666663,0,0,8,13,4,10.868,0
1,17,1,9147,1,1,1,37,4,1,0,1,1,1,GraduateANDEnrolled,127.0,121.1,20,0,5,11,4,12.0,0,0,5,5,5,12.8,0
1,18,2,9853,1,1,1,3,9,1,0,0,0,0,Dropout,123.0,123.7,20,0,6,11,5,13.2,0,0,6,8,4,10.75,0
1,17,3,9254,1,1,12,38,5,1,0,1,0,0,Dropout,127.0,116.9,18,0,6,7,5,12.2,0,0,6,10,4,12.25,0
1,39,1,9556,1,1,38,19,9,1,0,1,0,1,GraduateANDEnrolled,133.1,100.0,25,0,7,11,5,12.58,0,0,7,9,6,12.157142857142857,0
1,17,5,9238,1,1,19,37,5,1,0,1,0,1,GraduateANDEnrolled,131.0,120.2,19,0,6,9,5,11.333333333333334,0,0,6,6,6,10.833333333333334,0
2,39,1,33,1,1,38,1,9,0,0,1,1,0,Dropout,120.0,153.8,23,0,7,9,0,10.640821575154185,0,0,7,8,0,10.230205722716985,0
1,1,4,9500,1,1,19,19,9,1,0,1,0,1,GraduateANDEnrolled,133.0,120.1,19,0,7,9,6,12.428571428571429,0,0,8,8,8,14.0,0
1,1,1,9670,1,1,38,38,9,1,0,1,1,1,Dropout,133.0,128.1,18,0,6,6,6,13.0,0,0,6,6,6,13.0,0
1,1,1,9500,1,1,3,19,3,0,0,1,1,0,GraduateANDEnrolled,143.0,126.8,19,0,8,8,7,14.535714285714286,0,0,8,8,7,14.535714285714286,0
1,43,1,9500,1,1,19,38,9,1,0,1,1,1,GraduateANDEnrolled,140.0,125.7,19,0,7,8,5,11.2,0,0,7,8,5,11.2,0
1,17,1,9070,1,1,3,3,3,0,0,1,1,0,GraduateANDEnrolled,157.0,146.2,18,0,6,6,6,16.0,0,0,6,6,6,13.666666666666666,0
1,39,1,9130,19,1,19,3,9,1,0,1,1,0,Dropout,133.1,140.0,24,0,6,13,5,13.142857142857142,0,0,6,15,3,12.666666666666666,0
1,43,1,8014,1,6,34,34,0,1,0,1,1,0,GraduateANDEnrolled,145.0,134.5,25,0,6,8,4,11.6875,0,0,10,8,8,11.142857142857142,0
1,39,1,9119,1,1,37,3,9,1,0,1,1,0,GraduateANDEnrolled,130.0,137.0,28,0,5,11,4,10.5,0,0,5,12,4,11.0,0
1,1,1,9085,1,1,1,38,5,0,0,1,1,1,GraduateANDEnrolled,111.0,107.5,19,0,6,9,6,13.833333333333334,0,0,6,12,5,13.666666666666666,0
1,17,2,9119,1,1,19,1,9,0,0,1,1,0,Dropout,116.0,112.2,19,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,39,1,9130,10,1,12,36,90,0,0,0,1,1,Dropout,133.1,128.2,30,0,5,13,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,1,9500,1,1,19,19,4,1,0,1,1,0,Dropout,135.0,126.8,19,0,7,9,0,10.640821575154185,0,0,7,8,0,10.230205722716985,0
1,17,1,9147,1,1,19,38,4,1,0,1,1,0,Dropout,145.0,132.1,21,0,5,10,1,10.0,0,0,5,5,0,10.230205722716985,0
1,1,1,171,1,1,37,37,3,0,0,1,1,0,Dropout,118.0,110.0,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,39,1,9003,1,1,19,19,9,0,0,0,1,0,Dropout,130.0,100.0,29,0,6,9,0,10.640821575154185,0,0,6,6,0,10.230205722716985,0
1,1,1,9670,1,1,19,37,9,0,0,1,1,0,Dropout,115.0,114.3,18,0,6,7,4,12.6,0,0,6,6,4,13.0,0
1,1,2,9147,1,1,1,38,4,0,0,1,1,0,GraduateANDEnrolled,122.0,116.4,21,0,5,10,3,11.25,0,0,5,9,3,11.0,0
1,42,1,9070,1,1,3,2,3,0,0,1,1,0,Dropout,120.0,116.9,20,0,7,13,7,12.375,0,0,7,8,4,11.25,0
1,51,1,9991,1,1,38,3,5,0,0,1,1,0,GraduateANDEnrolled,120.0,128.2,24,0,10,15,7,10.714285714285714,0,0,10,11,9,12.555555555555555,0
1,17,2,9773,1,1,1,1,2,1,0,0,1,0,Dropout,120.0,127.0,18,0,6,6,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,42,1,9003,1,1,1,3,4,1,0,1,1,0,GraduateANDEnrolled,140.0,140.0,23,0,6,14,5,12.0,0,0,6,12,5,12.142857142857142,0
1,1,6,9147,1,1,1,19,1,1,0,1,1,0,GraduateANDEnrolled,127.0,120.0,19,0,5,6,5,12.6,0,0,5,8,3,12.666666666666666,0
1,7,1,9254,3,1,19,19,3,0,0,1,1,0,Dropout,110.0,110.0,23,0,6,7,0,10.640821575154185,0,0,6,6,0,10.230205722716985,0
1,1,1,9500,1,1,1,1,9,1,0,1,1,0,GraduateANDEnrolled,148.0,127.0,20,0,8,8,7,12.84142857142857,0,0,8,8,7,12.84142857142857,0
2,39,1,9238,42,1,19,38,8,0,0,1,1,0,Dropout,132.6133137432188,159.5,33,0,6,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,1,9773,1,1,1,3,4,1,0,1,1,0,GraduateANDEnrolled,146.0,135.2,18,0,6,7,6,14.166666666666666,0,0,6,6,6,12.833333333333334,0
1,1,1,9773,1,1,5,3,4,1,0,1,1,0,GraduateANDEnrolled,127.0,122.8,20,0,6,7,6,12.166666666666666,0,0,6,9,3,12.0,0
1,17,1,9773,1,1,3,3,2,1,0,1,1,0,Dropout,125.0,118.0,19,0,6,12,4,10.8,0,0,6,14,3,11.0,0
1,17,5,9773,1,1,38,1,4,1,0,1,1,0,Dropout,139.0,123.6,18,0,6,6,6,13.0,0,0,6,12,0,10.230205722716985,0
1,39,1,9991,1,1,37,37,7,0,0,0,1,0,Dropout,133.1,111.0,28,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,1,1,9147,1,1,5,1,1,0,0,1,1,0,GraduateANDEnrolled,146.0,144.6,18,0,5,5,5,13.0,0,0,5,6,5,13.333333333333334,0
1,1,1,9773,1,1,2,3,3,1,0,1,1,0,Dropout,109.0,111.8,25,0,6,8,6,11.571428571428571,0,0,6,9,6,11.571428571428571,0
1,1,1,9238,1,1,1,38,4,0,1,0,1,0,Dropout,135.0,122.1,19,0,6,6,4,11.5,0,0,6,6,5,11.0,0
1,18,2,9070,1,1,38,19,5,0,0,1,1,0,GraduateANDEnrolled,122.0,119.9,18,0,6,8,5,11.0,0,0,6,6,4,10.75,0
1,7,1,9003,3,1,3,3,6,1,0,1,1,0,GraduateANDEnrolled,130.0,130.0,29,0,6,10,6,10.640821575154185,0,0,6,9,6,15.571428571428571,0
1,1,1,171,1,1,2,2,3,1,0,1,1,0,GraduateANDEnrolled,124.0,118.4,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9254,1,1,3,2,4,0,0,1,1,1,GraduateANDEnrolled,115.0,112.6,20,0,6,9,6,12.571428571428571,0,0,6,6,6,12.166666666666666,0
1,44,1,9003,39,1,3,19,2,0,0,1,1,0,Dropout,150.0,150.0,20,0,6,6,0,10.640821575154185,0,0,6,8,0,10.230205722716985,0
1,1,4,9070,1,1,3,3,2,1,0,1,1,0,GraduateANDEnrolled,132.6133137432188,126.97811934900544,18,0,6,7,6,14.5,0,0,6,6,6,15.166666666666666,0
1,1,6,9254,1,1,3,1,2,1,0,1,1,1,GraduateANDEnrolled,132.6133137432188,101.7,21,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0
1,17,2,9254,1,1,3,3,2,0,0,0,1,0,Dropout,140.0,124.3,18,0,6,9,5,11.2,0,0,6,14,2,10.0,0
1,1,5,9119,1,1,37,37,90,1,0,1,1,0,GraduateANDEnrolled,135.0,122.1,20,0,5,10,3,10.666666666666666,0,0,5,5,4,12.25,0
1,43,1,8014,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,148.0,134.7,23,0,6,15,9,11.0,0,0,6,12,7,11.571428571428571,0
1,39,1,9991,1,1,1,37,9,0,0,1,0,0,Dropout,140.0,154.5,26,0,6,2,0,10.640821575154185,0,0,5,8,0,10.230205722716985,0
1,17,3,9670,1,1,37,37,8,0,0,1,0,0,Dropout,147.0,128.8,19,0,5,5,1,10.0,0,0,5,5,0,10.230205722716985,0
1,39,1,9556,1,1,37,38,9,1,0,0,0,1,Dropout,140.0,106.0,24,0,7,14,5,12.36,0,0,8,15,5,12.0,0
1,1,1,9670,1,1,19,38,9,1,0,1,0,1,GraduateANDEnrolled,157.0,146.2,20,0,6,8,6,15.25,0,0,6,7,6,14.714285714285714,0
1,17,1,9991,1,1,38,3,9,1,0,0,0,0,Dropout,120.0,116.9,26,0,5,5,0,10.640821575154185,0,0,5,6,0,10.230205722716985,0
1,39,1,9147,12,1,19,37,7,0,0,1,0,0,Dropout,133.1,118.2,31,0,5,8,1,13.0,0,0,5,9,4,12.25,0
2,43,1,9500,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,140.0,105.7,27,0,8,8,8,13.81375,0,0,8,8,8,13.81375,0
1,1,1,9085,1,1,19,38,9,0,0,1,0,0,GraduateANDEnrolled,130.0,126.9,24,0,6,8,6,13.285714285714286,0,0,6,13,6,12.875,0
1,44,1,9085,39,1,19,38,194,1,0,1,0,0,GraduateANDEnrolled,150.0,150.0,23,0,6,11,4,11.5,0,0,6,12,4,12.2,0
1,1,2,9500,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,115.0,108.4,20,0,7,8,7,11.9625,0,0,8,9,8,13.044444444444444,0
1,1,6,9500,1,1,38,38,5,1,0,1,0,0,GraduateANDEnrolled,118.0,114.2,20,0,7,9,6,13.683333333333332,0,0,8,11,6,13.116666666666667,0
1,39,1,9500,1,1,38,1,9,1,0,1,0,0,GraduateANDEnrolled,130.0,140.0,24,0,8,8,7,14.985714285714286,0,0,8,8,7,14.985714285714286,0
2,39,1,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,130.0,142.5,23,0,5,8,4,11.25,0,0,5,8,4,11.5,0
1,1,2,9773,1,1,19,38,3,1,0,1,0,0,GraduateANDEnrolled,130.0,126.5,18,0,6,8,4,12.5,0,0,6,6,5,12.6,0
1,17,3,9085,1,1,37,38,9,0,0,1,0,0,Dropout,120.0,111.3,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,2,9500,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,130.0,125.1,18,0,7,10,7,13.78,0,0,8,10,8,13.661,0
1,1,2,9500,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,141.0,126.3,19,0,7,10,7,13.805,0,0,8,8,8,14.2725,0
1,17,1,9085,1,1,1,19,4,1,0,1,0,0,GraduateANDEnrolled,138.0,142.2,18,0,5,7,5,13.8,0,0,5,5,5,12.6,0
1,1,1,9670,1,1,37,19,9,1,0,1,0,0,GraduateANDEnrolled,113.0,110.2,22,0,5,7,3,12.666666666666666,0,0,5,6,4,12.0,0
1,17,4,9500,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,135.0,127.0,18,0,7,7,7,14.424285714285714,0,0,8,8,8,13.9375,0
1,1,1,9238,1,1,3,1,4,0,0,1,0,1,GraduateANDEnrolled,137.0,128.6,18,0,6,7,6,13.166666666666666,0,0,6,6,6,12.5,0
4,39,1,9991,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,133.1,130.4,30,0,5,10,3,10.666666666666666,0,0,5,8,5,10.4,0
2,43,1,9238,12,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,134.4,34,0,6,8,4,12.071428571428571,0,0,6,13,11,12.272727272727272,0
1,39,1,8014,19,1,37,37,9,0,0,1,0,0,Dropout,133.1,100.0,23,0,6,10,3,10.25,0,0,6,7,1,12.0,0
1,1,1,9500,1,1,37,19,7,1,0,1,0,1,GraduateANDEnrolled,142.0,133.0,19,0,8,8,8,14.11,0,0,8,8,8,14.11,0
1,17,3,9853,1,1,38,38,5,1,0,1,0,0,Dropout,140.0,126.7,19,0,6,9,5,12.4,0,0,6,10,3,10.666666666666666,0
1,43,1,9773,1,1,1,1,4,0,0,0,0,0,Dropout,129.0,129.0,21,0,6,7,6,12.0,0,0,6,6,6,12.0,0
1,17,1,9773,1,1,2,3,2,1,0,1,0,1,GraduateANDEnrolled,141.0,133.7,18,0,6,6,6,14.833333333333334,0,0,6,6,6,13.5,0
1,17,5,9085,1,1,1,38,4,1,0,1,0,1,GraduateANDEnrolled,118.0,122.2,20,0,6,7,6,15.428571428571429,0,0,6,7,6,13.5,0
1,17,5,9147,1,1,37,38,5,0,0,1,0,1,GraduateANDEnrolled,131.0,128.9,18,0,5,7,5,11.6,0,0,5,11,5,11.4,0
1,1,3,9070,1,1,38,37,5,1,0,1,0,0,GraduateANDEnrolled,161.0,154.4,18,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0
1,7,1,9556,2,1,37,37,9,1,0,1,0,1,Dropout,130.0,130.0,23,0,7,9,1,9.8,0,0,7,7,0,10.230205722716985,0
1,17,4,9147,1,1,38,37,6,1,0,1,0,1,GraduateANDEnrolled,121.0,113.0,18,0,5,12,4,10.714285714285714,0,0,5,9,4,11.0,0
1,43,1,9130,6,1,1,29,4,1,0,1,0,1,Dropout,133.1,123.3,21,0,5,7,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,44,1,9130,39,1,1,3,9,1,0,1,0,1,Dropout,130.0,130.0,21,0,6,13,3,12.333333333333334,0,0,6,12,1,13.0,0
1,15,1,9085,1,41,3,3,4,0,0,1,0,0,GraduateANDEnrolled,133.1,101.3,18,0,6,13,6,13.0,0,0,6,15,6,12.25,0
1,17,6,9670,1,1,1,14,4,1,0,1,0,0,GraduateANDEnrolled,120.0,113.7,18,0,5,7,4,11.4,0,0,5,5,4,11.25,0
1,1,2,9500,1,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,140.0,138.8,19,0,7,7,6,12.766666666666666,0,0,7,7,6,12.766666666666666,0
2,39,1,9003,19,1,37,19,9,0,0,1,0,0,GraduateANDEnrolled,133.1,140.0,29,0,6,11,5,12.6,0,0,6,6,6,12.666666666666666,0
